,N,Rooms,Price,Totsp,Livesp,Kitsp,Dist,Metrdist,Walk,Brick,Tel,Bal,Floor,Nfloors,New
6686,146152659,5,27500000,139.2,83.0,12.2,13.477871471076117,18.0,1,1,1,1,8,15.0,0
6687,146166949,2,6400000,48.0,27.0,9.0,13.44833261829671,5.0,0,0,0,1,1,9.0,0
6688,146176616,2,5500000,45.3,31.0,6.0,13.685087925179893,5.0,1,0,1,0,1,5.0,0
6689,146183881,1,6000000,34.0,7.0,27.0,14.78434544715522,15.0,1,1,0,1,5,9.0,0
6690,146193955,2,7650000,52.0,31.0,9.0,15.284717135197825,12.0,1,0,0,1,9,17.0,0
6691,146209420,3,8150000,60.0,41.0,6.5,14.159537044154725,14.0,1,0,1,1,7,9.0,0
6692,146271709,1,7344000,40.8,30.0,10.0,4.981406594161343,10.0,1,1,0,1,2,4.0,0
6693,146273251,1,7470000,41.5,30.0,10.0,4.981406594161343,8.0,1,1,1,1,3,4.0,0
6694,150204694,2,5440000,35.0,21.0,6.0,8.973878348128668,,0,1,0,1,8,9.0,0
6695,150206922,2,9500000,58.0,30.0,10.0,13.843781446763098,5.0,0,0,1,1,10,14.0,0
6696,150207374,2,9200000,51.3,31.0,10.0,14.305958769831259,5.0,1,0,1,0,8,14.0,0
6697,150209093,2,7000000,41.5,31.3,6.0,9.281782486480237,10.0,1,0,0,1,2,5.0,0
6698,150211675,1,5200000,34.0,21.0,6.0,15.377158536405124,23.0,1,1,0,1,6,9.0,0
6699,150212935,2,5700000,44.7,28.0,6.0,11.583759547690963,16.0,1,0,0,1,5,5.0,0
6700,150214421,2,5300000,42.0,26.0,6.0,8.417387939458122,,0,1,1,1,3,5.0,0
6701,150222502,2,6100000,47.5,30.0,6.5,14.374042105193121,5.0,0,0,0,0,2,9.0,0
6702,150227704,3,8000000,54.0,35.0,6.0,9.066056387964862,4.0,1,1,0,0,1,5.0,0
6703,150228274,1,5000000,36.0,21.0,6.5,12.035927545520751,,0,0,1,0,4,9.0,0
6704,150230084,1,5900000,43.0,20.0,10.0,18.662474363349865,10.0,0,0,0,1,20,24.0,0
6705,150230299,1,4200000,31.0,19.0,5.0,9.413582604153238,14.0,1,0,0,1,5,5.0,0
6706,150231720,1,13257000,49.0,,,8.287701392859296,6.0,1,1,1,0,10,16.0,0
6707,150233518,4,13000000,86.9,56.0,12.9,15.326630655345676,5.0,1,0,0,1,4,14.0,0
6708,150234359,2,6750000,50.0,35.0,8.0,14.341038669393088,20.0,0,0,0,1,7,12.0,0
6709,150234492,1,7200000,45.0,18.0,10.0,12.093944500043213,21.0,1,0,0,1,6,14.0,0
6710,150234606,1,5000000,35.0,20.5,10.0,14.420336739236012,23.0,1,0,0,1,6,12.0,0
6711,150236334,2,6300000,37.5,26.0,8.5,11.769239893473713,7.0,1,0,1,0,1,9.0,0
6712,150237731,3,12500000,93.0,53.0,10.0,13.836067405321467,15.0,1,0,0,1,6,9.0,0
6713,150238295,2,7700000,52.4,33.7,7.9,9.181701271483538,,0,1,1,0,2,7.0,0
6714,150239819,3,10300000,70.0,45.0,10.0,10.18140933353949,15.0,1,0,0,0,1,12.0,0
6715,150240956,3,14200000,92.9,59.3,8.3,10.300954739830852,19.0,1,1,1,0,3,6.0,0
6716,150241036,1,4600000,31.0,18.5,5.4,12.112957155883338,10.0,1,1,1,1,5,5.0,0
6717,150241058,3,24345000,108.0,79.0,14.0,8.287701392859296,5.0,1,1,0,0,2,13.0,0
6718,150243472,2,10900000,61.0,33.5,9.0,8.728075005458559,,0,1,0,1,3,26.0,0
6719,150243965,4,8300000,63.0,47.0,6.0,13.80724215136888,7.0,0,0,0,1,9,9.0,0
6720,150245737,1,6600000,36.0,20.0,9.0,9.655774990904154,12.0,1,0,1,1,5,12.0,0
6721,150245772,1,6150000,42.0,21.0,9.0,15.420744583768137,10.0,0,0,1,1,14,14.0,0
6722,150246858,1,6450000,35.0,20.0,10.0,8.389550688189876,10.0,0,0,1,1,6,12.0,0
6723,150247120,1,5050000,30.1,16.7,6.0,12.896034213718375,9.0,1,1,1,1,5,5.0,0
6724,150248571,1,5800000,35.0,20.0,7.0,15.818152841106341,5.0,0,1,1,1,9,9.0,0
6725,150249036,1,4300000,35.0,18.0,9.0,8.216950683450227,,0,1,0,0,1,5.0,0
6726,150250488,3,6680000,53.0,35.0,6.0,14.484821479970648,,0,0,0,1,7,9.0,0
6727,150252281,2,6400000,43.0,27.5,6.0,13.993522549185546,22.0,0,0,1,1,2,9.0,0
6728,150253473,2,6200000,43.2,28.0,6.0,13.266578816647517,13.0,1,0,0,1,2,9.0,0
6729,150253743,2,8000000,52.2,31.4,8.5,8.75473814903934,,0,0,1,0,1,12.0,0
6730,150254068,1,4400000,30.0,18.0,6.0,13.610995760566801,20.0,1,1,1,1,8,9.0,0
6731,150255306,1,4997000,41.0,21.0,10.0,18.67590990085573,10.0,0,0,0,1,4,9.0,0
6732,150256034,5,15900000,112.7,67.0,11.0,15.072035252813272,15.0,1,0,1,1,6,12.0,0
6733,150256260,2,9800000,58.0,35.0,8.0,8.833163743381256,10.0,1,1,1,1,4,5.0,0
6734,150257374,1,5900000,38.4,19.3,8.5,15.624383828304671,18.0,1,0,1,1,11,14.0,0
6735,150257522,1,5800000,38.0,20.0,8.0,17.54303396512112,10.0,0,0,0,1,12,12.0,0
6736,150258107,2,11500000,60.0,34.0,10.0,10.144155805717118,,0,0,1,1,19,22.0,0
6737,150259601,2,18000000,64.0,31.0,10.0,9.114640427759504,10.0,0,1,0,1,7,17.0,0
6738,150261573,3,12027532,85.3,61.1,9.0,7.75796701769844,9.0,1,1,1,1,2,5.0,0
6739,150263349,3,11990000,79.4,57.1,9.1,13.889681897502172,15.0,1,1,1,1,3,5.0,0
6740,150263412,2,6000000,45.0,28.0,6.0,11.33419826084854,,0,0,1,1,2,5.0,0
6741,150263429,2,7350000,45.2,28.3,6.1,12.378740077375102,5.0,1,0,1,1,4,14.0,0
6742,150263970,1,6700000,36.0,20.0,10.0,7.67673733527909,5.0,0,0,1,1,9,12.0,0
6743,150264611,3,13850000,76.0,45.0,8.0,8.950248292953239,,0,1,1,1,2,10.0,0
6744,150265737,1,6590000,36.0,19.0,8.5,15.484701543953374,17.0,1,0,0,1,16,25.0,0
6745,150265806,1,5000000,38.0,19.0,8.0,13.29327056068306,22.0,1,0,1,1,1,9.0,0
6746,150266137,2,6900000,44.0,28.0,5.0,10.53116863153111,13.0,1,1,0,1,3,5.0,0
6747,150266658,2,6000000,43.0,29.0,6.0,9.289796739015648,,0,1,1,1,3,5.0,0
6748,150266903,2,8500000,45.3,31.0,6.0,12.765438453492035,1.0,1,1,1,1,2,5.0,0
6749,150267067,2,6000000,44.7,28.0,6.0,13.75439864094267,10.0,0,0,1,0,8,9.0,0
6750,150267281,3,6400000,53.1,35.4,5.5,14.066135940497109,15.0,1,0,0,1,5,9.0,0
6751,150267429,3,43678932,83.0,53.0,13.0,5.673028802799306,5.0,1,1,1,1,3,7.0,0
6752,150267598,1,5250000,34.0,19.0,6.0,14.427327187160563,8.0,1,0,0,1,3,5.0,0
6753,150267887,2,5800000,41.0,26.0,6.0,11.235950533407026,10.0,1,0,1,1,4,5.0,0
6754,150269630,3,11250000,75.0,44.0,11.0,12.735356782343246,,0,0,1,1,8,14.0,0
6755,150274657,3,34000000,114.0,68.0,14.0,11.967088219766326,10.0,1,0,1,0,21,35.0,0
6756,150276011,2,6400000,36.0,26.0,7.5,12.828506357238012,1.0,1,1,1,1,6,9.0,0
6757,150277894,1,5800000,30.0,17.5,8.0,9.086760952518919,5.0,1,1,1,0,1,9.0,0
6758,150278730,1,6650000,40.0,21.0,9.0,8.510762415488934,16.0,1,0,1,1,6,16.0,0
6759,150278844,2,25500000,102.0,45.0,11.2,11.601739133118338,11.0,1,1,1,1,2,20.0,0
6760,150279016,1,4990000,31.0,17.4,5.6,14.660125560509341,20.0,1,0,0,1,5,5.0,0
6761,150281541,3,36000000,128.0,74.0,25.0,7.566588201000916,8.0,0,0,1,1,2,12.0,0
6762,150281856,1,7000000,40.0,19.0,8.5,12.916685250963283,8.0,1,1,1,1,8,14.0,0
6763,150282565,3,6350000,58.0,38.0,6.0,14.262397120442893,5.0,0,0,0,0,1,9.0,0
6764,150282622,1,15160000,50.2,21.1,10.0,6.4975213312675955,15.0,1,1,0,1,15,22.0,0
6765,150283286,1,5400000,31.2,21.0,6.0,8.616588106158314,12.0,1,0,0,1,8,9.0,0
6766,150283310,1,6000000,33.0,22.0,7.0,14.363690332546035,21.0,1,0,0,1,9,9.0,0
6767,150285343,3,10500000,56.0,32.0,10.0,8.988080652831945,,0,1,0,0,1,5.0,0
6768,150286107,2,10800000,63.0,32.0,13.0,12.319618750372808,15.0,1,0,1,1,13,17.0,0
6769,150286227,2,7900000,60.0,34.0,10.0,15.284717135197825,7.0,1,0,0,1,9,17.0,0
6770,150287587,2,21333000,80.2,40.6,10.8,6.4975213312675955,15.0,1,1,0,1,5,22.0,0
6771,150287683,4,14800000,95.0,68.0,8.5,10.287153735310326,15.0,1,1,1,0,1,5.0,0
6772,150287961,1,4900000,32.0,20.0,6.0,8.360638047266422,10.0,1,0,1,1,4,5.0,0
6773,150289045,2,6200000,46.0,31.0,7.0,10.265437070707064,,0,0,1,0,1,12.0,0
6774,150289046,3,28268000,95.5,57.3,11.3,6.4975213312675955,15.0,1,1,0,0,16,22.0,0
6775,150289157,1,6800000,39.5,21.0,9.0,13.243641234346043,7.0,1,0,1,1,12,12.0,0
6776,150290425,1,5900000,35.0,20.0,10.0,13.665057804140034,9.0,1,0,1,1,9,12.0,0
6777,150291035,1,5250000,40.0,19.0,10.5,18.27624117198589,,0,0,0,1,22,24.0,0
6778,150291416,1,5280000,38.4,19.1,8.5,15.768870448176225,15.0,1,0,1,1,13,14.0,0
6779,150292549,3,26539700,94.4,57.7,11.3,6.4975213312675955,15.0,1,1,0,1,3,22.0,0
6780,150294007,3,6950000,60.0,41.2,6.1,14.525127167824527,24.0,1,0,0,1,5,5.0,0
6781,150294137,2,6900000,44.0,28.0,7.0,9.289796739015648,15.0,1,1,0,1,2,5.0,0
6782,150294278,2,7400000,54.0,32.0,9.0,15.449374565155928,,0,0,1,1,6,12.0,0
6783,150294401,1,4600000,28.0,18.0,7.0,14.006142743308532,18.0,1,0,0,1,4,5.0,0
6784,150294737,3,11000000,54.0,36.0,6.0,13.159303051436448,9.0,1,1,1,1,2,5.0,0
6785,150296817,3,13000000,75.0,46.0,10.0,13.35329730437797,15.0,1,0,1,1,14,17.0,0
6786,150299111,4,17900000,123.0,62.2,16.0,14.601868923019195,2.0,0,0,1,1,11,17.0,0
6787,150299749,2,6400000,38.0,23.2,6.1,7.737203528264684,14.0,1,0,0,1,2,12.0,0
6788,150300488,2,10700000,66.0,34.0,13.0,13.638875719311516,10.0,0,1,1,1,3,22.0,0
6789,150302396,3,17000000,70.5,41.5,7.0,5.484381482745083,10.0,1,1,0,1,4,5.0,0
6790,150302856,3,12100000,78.0,41.0,11.0,15.106073496855299,21.0,1,0,0,1,7,12.0,0
6791,150306855,2,11800000,65.0,36.0,8.0,13.566036135905986,9.0,1,1,1,0,5,5.0,0
6792,150311824,4,35500000,120.0,90.0,13.0,8.572338825384382,8.0,0,1,1,1,15,17.0,0
6793,150312843,4,82293640,140.0,80.0,20.0,5.719080394202393,7.0,1,1,0,1,5,6.0,0
6794,150313010,4,52700000,181.8,140.0,40.0,8.19613176389788,6.0,1,0,0,1,3,13.0,0
6795,150314014,3,11500000,73.0,44.0,9.0,14.603873989284807,10.0,0,0,1,1,9,12.0,0
6796,150314579,2,5250000,46.0,30.0,6.0,16.44900574449958,6.0,0,1,1,0,1,5.0,0
6797,150316500,2,5800000,45.0,31.0,7.0,14.4378905712674,12.0,0,0,1,1,1,9.0,0
6798,150316579,2,5850000,42.7,28.7,6.0,11.289442183383098,15.0,1,1,1,1,5,5.0,0
6799,150317286,1,5500000,32.0,18.0,6.0,9.448444156784596,10.0,1,0,0,1,2,5.0,0
6800,150317631,2,7500000,50.0,30.0,7.0,13.945689163727065,15.0,1,1,0,0,1,9.0,0
6801,150317683,2,6900000,45.0,27.0,7.0,9.063758804837041,17.0,1,0,1,1,13,16.0,0
6802,150318200,1,8300000,45.0,18.0,10.0,12.611877964544407,6.0,1,0,0,1,9,14.0,0
6803,150318320,2,5700000,38.1,24.0,6.3,9.18117937572635,15.0,1,1,1,0,1,9.0,0
6804,150320290,3,11800000,76.9,55.1,9.0,12.562829772830158,10.0,1,1,1,0,1,5.0,0
6805,150320768,3,6900000,51.0,33.0,5.5,13.78246472962614,,0,0,1,1,8,9.0,0
6806,150322336,4,18500000,109.6,62.4,9.7,8.277510677761136,15.0,1,0,1,1,10,14.0,0
6807,150322337,1,5500000,39.3,21.0,10.0,15.51719032885351,10.0,0,0,1,0,8,12.0,0
6808,150322342,2,8500000,54.6,38.0,8.4,11.281665878756655,15.0,1,1,1,1,2,5.0,0
6809,150322344,3,14500000,92.0,60.0,10.0,11.162867494013506,15.0,1,1,1,1,4,10.0,0
6810,150322350,1,4600000,32.0,21.5,7.0,10.895373768849483,15.0,1,0,1,0,1,9.0,0
6811,150322356,2,5200000,45.0,29.0,6.8,14.443210554251081,15.0,1,0,1,0,5,9.0,0
6812,150322357,2,9950000,57.0,34.3,9.4,9.406367495919708,5.0,1,1,1,0,5,8.0,0
6813,150322362,3,12300000,90.0,54.0,13.0,8.240085811149202,10.0,1,1,0,1,10,32.0,1
6814,150322363,1,5300000,33.0,18.0,10.0,13.52122391954398,2.0,1,0,1,0,2,12.0,0
6815,150322390,2,16700000,50.0,34.0,9.0,8.966126099713305,10.0,1,1,1,0,13,17.0,0
6816,150322653,3,11990000,72.5,49.5,9.0,7.761364952898115,,0,1,1,1,6,8.0,0
6817,150323165,1,6500000,39.0,19.0,8.0,18.380093826310294,5.0,0,0,1,1,8,12.0,0
6818,150323228,1,5500000,38.0,21.0,9.0,12.189882199710858,10.0,0,0,0,0,5,12.0,0
6819,150324496,3,7500000,65.0,49.0,9.0,13.011901117175844,19.0,1,0,1,1,1,14.0,0
6820,150324538,2,8200000,54.0,32.0,9.2,15.39748812611051,10.0,1,0,1,1,11,17.0,0
6821,150324543,2,5500000,45.8,30.0,6.0,12.435000606101143,7.0,1,0,1,1,5,5.0,0
6822,150324603,3,7300000,58.0,40.0,6.0,13.308173489471763,10.0,1,0,0,1,5,5.0,0
6823,150332294,1,5900000,31.0,19.0,6.0,11.240149465479073,3.0,1,1,0,0,1,14.0,0
6824,150332414,1,5500000,30.4,18.3,7.0,13.168571781641607,13.0,1,1,1,1,4,9.0,0
6825,150332614,2,5599000,46.0,32.0,6.0,12.125568052605438,10.0,1,0,1,1,5,5.0,0
6826,150333412,3,7300000,61.0,46.0,6.0,15.821290639524857,10.0,0,0,1,1,1,9.0,0
6827,150333710,2,7800000,60.0,33.0,12.0,17.869568724924513,11.0,0,0,1,1,8,12.0,0
6828,150333959,2,7990000,60.0,35.0,10.0,17.881269615592917,5.0,0,0,0,1,6,22.0,0
6829,150334605,1,5200000,40.0,20.0,10.0,18.243005377997562,,0,0,0,1,2,14.0,0
6830,150334666,1,5000000,31.0,18.0,6.0,9.90143552318268,6.0,1,0,0,1,3,5.0,0
6831,150334965,3,9800000,65.0,43.1,10.0,10.970211142814307,10.0,1,0,0,1,1,14.0,0
6832,150335242,1,6000000,42.0,20.0,9.0,15.45571765217624,,0,0,1,1,6,14.0,0
6833,150339529,2,17950000,85.0,43.0,13.0,14.35481916434202,10.0,0,1,1,1,1,7.0,0
6834,150339705,2,7450000,57.0,32.0,10.0,16.82343376008228,12.0,1,0,1,0,1,17.0,0
6835,150340677,2,6200000,45.0,27.0,6.0,10.484273416340248,14.0,1,1,1,1,5,5.0,0
6836,150342404,1,4900000,32.8,18.8,7.0,15.497364905779248,,0,0,0,0,5,9.0,0
6837,150342924,1,6500000,37.0,21.0,6.0,15.983553334077367,,0,0,1,1,2,12.0,0
6838,150343536,1,6500000,38.0,19.0,8.5,14.305958769831259,20.0,1,0,1,1,3,17.0,0
6839,150344189,4,14500000,75.0,53.0,8.0,11.03929129669527,7.0,1,1,1,0,2,5.0,0
6840,150344447,3,11700000,64.0,46.5,7.5,9.35542109129411,19.0,1,0,0,1,6,14.0,0
6841,150345866,3,12700000,68.0,43.0,9.0,8.978596054865411,14.0,1,0,1,1,6,10.0,0
6842,150346259,2,10400000,48.0,25.0,17.0,5.496134758293622,13.0,1,1,0,0,1,5.0,0
6843,150346275,2,10500000,61.0,31.0,9.5,12.389178117311086,12.0,1,0,0,1,2,13.0,0
6844,150346332,2,5950000,45.0,30.0,7.0,12.48355696571911,15.0,1,0,0,1,4,5.0,0
6845,150346631,1,5500000,32.0,20.0,6.0,14.12910802076215,12.0,1,0,0,1,5,5.0,0
6846,150346807,1,5900000,41.0,20.8,8.6,12.255076412400642,,0,0,1,1,12,12.0,0
6847,150347142,1,4200000,34.0,20.0,6.0,14.256837091260666,31.0,1,0,0,1,1,9.0,0
6848,150347196,2,6000000,40.0,24.0,6.0,9.912527350773914,,0,0,0,1,5,12.0,0
6849,150347669,3,12300000,60.4,45.0,6.5,6.142516875537204,12.0,1,0,1,1,5,9.0,0
6850,150348811,3,8490000,60.0,43.0,7.0,13.686484561745624,10.0,0,0,1,1,2,9.0,0
6851,150351917,3,10900000,76.0,46.0,10.5,15.463090939338871,12.0,1,0,1,1,8,17.0,0
6852,150352217,1,5490000,31.0,19.0,7.0,12.074989352426035,15.0,1,0,1,1,2,5.0,0
6853,150352388,2,15900000,66.1,32.0,9.1,9.734078146415907,5.0,1,0,1,1,14,14.0,0
6854,150353304,2,5000000,43.0,29.0,6.0,11.691684781985325,10.0,1,1,1,0,1,5.0,0
6855,150353977,1,5400000,40.0,18.0,10.0,18.14311623672013,,0,0,0,1,15,17.0,0
6856,150354210,2,6700000,49.0,28.7,9.1,14.291831020703741,,0,0,1,1,7,12.0,0
6857,150354844,3,7990000,60.8,39.0,9.5,14.366226301049256,5.0,0,0,0,1,9,9.0,0
6858,150356392,2,5950000,48.0,31.0,7.0,15.09916667021246,10.0,0,0,1,0,1,9.0,0
6859,150356650,3,8200000,64.0,45.0,6.0,14.705207464677114,10.0,0,0,1,1,8,9.0,0
6860,150356845,2,6600000,45.7,30.3,5.0,10.899668320142128,8.0,1,0,1,0,1,5.0,0
6861,150358124,2,7000000,53.2,34.5,8.0,13.530172950989948,15.0,1,0,0,1,3,9.0,0
6862,150359947,1,4700000,32.6,18.0,6.0,13.742710043596919,20.0,1,0,1,0,7,9.0,0
6863,150363958,1,6500000,38.0,19.0,8.0,18.51340942035771,15.0,0,0,1,1,2,17.0,0
6864,150365551,3,12300000,76.4,50.0,8.0,9.359784508350574,7.0,1,1,0,1,4,5.0,0
6865,150365777,1,5200000,31.7,17.1,6.0,13.112020609621203,5.0,1,1,1,0,9,9.0,0
6866,150365979,3,8500000,58.0,36.0,6.0,8.994619198908568,15.0,1,1,1,1,4,5.0,0
6867,150367318,2,7350000,50.0,33.0,8.0,14.08410492836562,7.0,1,0,1,1,11,12.0,0
6868,150369505,2,5750000,44.3,31.0,6.0,16.486720760171195,10.0,0,1,1,1,5,5.0,0
6869,150369661,3,7250000,59.0,37.0,6.0,13.893744807341506,15.0,1,0,0,1,9,9.0,0
6870,150370411,3,7100000,65.0,47.0,6.5,14.282820239003415,5.0,0,0,1,1,4,9.0,0
6871,150371406,2,6300000,43.5,35.0,6.0,12.571827999457446,13.0,1,0,1,0,1,5.0,0
6872,150371887,1,5190000,38.0,19.0,8.0,15.531133944185102,15.0,1,0,1,1,2,17.0,0
6873,150372097,1,7000000,40.0,18.0,8.7,8.714694412633865,7.0,0,0,1,1,7,22.0,0
6874,150373220,3,21000000,78.7,45.7,12.3,9.744816202214952,9.0,1,1,0,0,22,30.0,0
6875,150374909,1,14900000,53.1,21.1,13.3,11.197884589502754,15.0,1,1,0,1,5,18.0,0
6876,150378237,1,5000000,33.0,18.0,6.0,14.723967409282913,15.0,1,1,1,1,9,9.0,0
6877,150378305,1,5000000,35.0,18.0,6.0,14.723967409282913,15.0,1,1,1,1,9,9.0,0
6878,150378417,1,4980000,38.0,20.0,9.6,14.406948133112609,9.0,0,0,0,1,8,14.0,0
6879,150380005,3,8500000,63.0,38.7,9.0,14.907827674865358,24.0,1,0,1,1,3,9.0,0
6880,150380037,1,5999999,32.0,20.0,7.0,10.701708960725584,10.0,1,0,1,1,5,9.0,0
6881,150380456,2,7000000,51.0,32.0,8.0,18.092570333609046,10.0,0,0,1,1,11,17.0,0
6882,150380522,1,6700000,39.8,20.8,8.5,16.83399809118712,10.0,1,0,1,1,13,14.0,0
6883,150380880,2,6850000,46.0,28.0,7.0,11.695506169560248,5.0,0,0,0,1,8,9.0,0
6884,150383676,2,6600000,39.0,24.0,7.0,11.22602184544018,10.0,1,0,1,1,5,12.0,0
6885,150384244,4,34000000,134.0,51.0,37.0,11.967088219766326,6.0,1,0,1,0,5,28.0,0
6886,150384569,2,7350000,52.0,30.0,8.0,14.341038669393088,6.0,0,0,1,1,7,12.0,0
6887,150384900,3,7200000,55.5,39.0,5.6,14.877930163427619,15.0,1,0,0,1,3,5.0,0
6888,150386410,2,7300000,45.0,29.0,6.0,9.77564489374834,15.0,1,1,1,1,4,9.0,0
6889,150387450,3,8950000,55.1,46.0,6.0,12.878311558765972,3.0,1,1,0,0,1,5.0,0
6890,150388955,4,10500000,64.0,46.0,6.0,14.16712392788975,9.0,1,0,1,1,4,9.0,0
6891,150389470,1,6450000,39.0,19.8,9.8,9.099586693646955,,0,0,1,1,4,16.0,0
6892,150390222,2,6250000,44.1,29.5,6.0,12.249120662100506,5.0,1,0,0,0,1,5.0,0
6893,150390761,1,6000000,41.0,21.0,9.0,13.246528652036142,12.0,1,0,1,1,12,14.0,0
6894,150390772,3,12700000,85.0,44.5,10.3,16.804079086136753,12.0,1,0,1,1,6,17.0,0
6895,150391030,1,8200000,39.0,19.0,9.0,8.74943247571135,5.0,1,0,1,1,11,17.0,0
6896,150391144,3,26000000,72.9,23.9,26.0,9.170935623937417,15.0,1,0,1,1,13,27.0,0
6897,150391145,3,14000000,105.1,53.1,22.0,17.869568724924513,5.0,0,0,0,1,9,12.0,0
6898,150394474,1,6450000,38.0,19.0,8.0,18.51340942035771,15.0,0,0,0,1,12,14.0,0
6899,150399095,2,5950000,42.9,26.9,6.0,11.864936872592027,24.0,1,0,0,0,1,5.0,0
6900,150400397,2,11700000,67.0,35.0,11.0,13.758086448274785,15.0,1,1,1,1,10,22.0,0
6901,150402315,1,4800000,28.8,16.0,5.5,11.212005459377288,8.0,1,1,1,1,5,5.0,0
6902,150402374,2,6600000,45.0,26.0,6.0,7.041859002291298,12.0,1,1,1,1,5,5.0,0
6903,150402600,2,11500000,68.0,40.0,10.0,12.233324527950392,17.0,1,0,0,1,10,15.0,0
6904,150402848,2,27600000,96.0,41.0,16.0,11.981604292770578,7.0,1,0,0,0,14,35.0,0
6905,150403147,1,9500000,56.0,25.0,15.0,13.758086448274785,,0,1,0,1,22,22.0,0
6906,150403235,3,6500000,57.0,42.0,6.0,15.387347797037286,20.0,1,1,1,0,1,9.0,0
6907,150403955,3,7950000,58.0,44.0,5.0,9.200049604347322,,0,0,0,1,5,5.0,0
6908,150404220,3,7200000,59.4,45.0,6.0,13.68206843502735,22.0,1,0,0,1,7,9.0,0
6909,150404426,2,8200000,51.0,20.5,9.6,13.77864492738322,28.0,1,0,0,1,14,17.0,0
6910,150404658,1,5500000,36.0,20.0,8.6,11.376518081056027,10.0,1,1,1,1,4,5.0,0
6911,150404902,3,7500000,67.1,48.3,6.0,14.027459962463997,10.0,0,0,1,1,9,9.0,0
6912,150405115,1,5150000,35.0,20.0,9.9,12.107435216231307,13.0,1,0,1,1,6,12.0,0
6913,150405165,2,10890000,54.0,35.0,14.0,13.248139489859868,8.0,1,0,0,1,16,16.0,0
6914,150405709,2,17500000,74.0,73.0,,9.431763825549066,,0,1,0,1,8,25.0,0
6915,150405864,1,5200000,31.4,18.9,6.0,12.573474351847802,30.0,1,0,1,1,5,5.0,0
6916,150406031,2,15000000,57.0,32.0,12.0,5.250956132470317,2.0,0,1,1,0,3,12.0,0
6917,150406129,3,21750000,100.0,58.0,13.0,14.118234025144094,14.0,1,0,1,1,12,14.0,0
6918,151120042,2,5600000,45.0,29.0,6.0,14.580033178379775,15.0,1,0,1,1,5,5.0,0
6919,151120545,3,14350000,98.0,59.0,9.0,9.680885479751627,11.0,1,1,1,1,5,5.0,0
6920,151121429,3,6900000,58.0,38.0,6.0,15.570968265518424,28.0,1,0,0,1,5,9.0,0
6921,151121889,1,6000000,35.4,20.3,9.9,13.975286937842705,10.0,1,0,1,1,6,12.0,0
6922,151121971,3,9500000,65.7,44.0,6.0,14.197612803108326,15.0,0,0,0,1,3,12.0,0
6923,151121973,2,8000000,54.0,31.0,10.0,14.401915775024278,10.0,0,0,0,1,12,14.0,0
6924,151121998,3,8800000,54.5,37.0,6.0,9.479217388747978,5.0,1,1,0,1,8,8.0,0
6925,151122408,4,7000000,61.0,50.0,7.0,16.304731962440886,15.0,0,1,1,1,5,6.0,0
6926,151123434,2,6300000,45.0,24.0,5.5,13.636012586122696,5.0,1,0,1,1,4,5.0,0
6927,151123778,2,6400000,38.0,24.0,7.0,9.06598060637693,20.0,1,0,0,0,1,12.0,0
6928,151124078,2,10500000,62.0,31.0,10.0,12.442792268417758,10.0,1,0,0,1,9,14.0,0
6929,151124495,3,7000000,56.9,40.3,5.8,12.758285911021913,15.0,1,1,0,1,5,5.0,0
6930,151124635,2,10000000,68.1,36.0,12.0,17.898249675253517,10.0,0,0,0,1,4,17.0,0
6931,151124641,1,6200000,33.0,22.0,5.5,14.363690332546035,21.0,1,0,1,1,3,9.0,0
6932,151126290,1,11800000,50.0,19.9,14.0,8.232253152915746,10.0,1,1,0,1,5,10.0,1
6933,151126436,2,8000000,51.0,30.0,8.0,15.40787265213076,5.0,1,0,1,0,2,14.0,0
6934,151128616,1,5000000,35.0,16.0,8.0,15.981568390101051,,0,0,1,1,5,9.0,0
6935,151129180,1,5990000,38.0,19.0,10.0,13.662905005861127,9.0,1,0,0,1,16,16.0,0
6936,151129444,1,5300000,40.0,19.0,8.0,14.222171526963882,,0,0,0,1,10,12.0,0
6937,151129787,3,17000000,76.0,56.0,10.0,12.916685250963283,8.0,1,1,1,1,5,14.0,0
6938,151131569,3,16000000,80.0,46.0,11.0,9.08262145530326,15.0,1,1,0,1,8,24.0,0
6939,151132307,2,7999000,43.0,32.0,6.0,12.914671161934395,3.0,1,0,1,1,6,9.0,0
6940,151132824,2,8250000,54.0,32.0,9.0,15.166779490916795,12.0,1,0,1,1,3,17.0,0
6941,151137748,2,9400000,52.0,30.0,8.5,10.799428251053765,10.0,1,0,1,1,5,17.0,0
6942,151138658,1,5200000,42.0,19.0,10.0,19.206217786909075,15.0,0,0,1,1,18,24.0,0
6943,151139495,3,8300000,63.0,47.0,6.0,13.523393666117885,5.0,1,0,0,1,5,9.0,0
6944,151140113,2,7500000,40.0,25.0,6.2,10.81850010290671,10.0,1,1,0,1,3,9.0,0
6945,151140527,1,6200000,37.0,19.0,9.0,13.662905005861127,16.0,1,0,0,1,16,16.0,0
6946,151140607,3,9400000,66.0,37.0,7.0,7.692118866644904,15.0,1,1,0,0,2,5.0,0
6947,151140615,1,5700000,33.0,18.1,9.7,13.492630804680555,12.0,1,0,0,1,7,12.0,0
6948,151140747,2,9000000,54.3,33.6,7.7,9.114342953826803,10.0,1,1,1,1,14,14.0,0
6949,151141877,3,11500000,68.0,47.0,9.0,12.025774320692298,7.0,0,1,1,1,4,5.0,0
